date,a2c,ddpg,td3,ppo,sac,dji_value,ensemble
2018-06-13,1800221.6505273622,1614174.355878419,1417693.0482335666,1723771.6505091744,1550919.0498168247,1469548.5564944174,1450434.9855272863
2018-06-14,1807237.0411097188,1618349.5232969692,1416095.7175333975,1714570.332505574,1555267.911141807,1468038.9195897116,1452734.06449152
2018-06-15,1801783.6083709188,1610133.4691781672,1414530.7134290189,1691435.012734142,1545790.0625399095,1463092.2534499848,1452273.4925387
2018-06-18,1791445.4961607219,1602489.2101881355,1408338.075862743,1684256.7269851395,1539302.3285965428,1457085.4816664257,1449847.4103853798
2018-06-19,1771938.2449403324,1583218.8759609943,1399308.413191359,1653126.5603118034,1520586.1866778766,1440334.6052399152,1441353.2492907145
2018-06-20,1772288.4185066104,1585551.6183735956,1395820.6871303457,1659571.5065142058,1518571.9519630913,1437861.5568997588,1435814.2867663002
2018-06-21,1753133.4309376858,1571035.8027859924,1384026.257313158,1632712.3444497474,1506220.719374884,1426426.3563128056,1426994.2198107338
2018-06-22,1760552.3148453836,1574823.5530217858,1384378.5888829818,1638122.376816055,1508721.4862977702,1433376.7223442327,1427187.8888628578
2018-06-25,1723175.155648592,1551768.2587950742,1369951.6607167418,1611316.3881511784,1485753.577701952,1414244.9361106406,1412129.611541996
2018-06-26,1724922.413120975,1552275.393072828,1371742.6258072425,1608606.641956566,1488793.7897993068,1416012.310345814,1414201.6786348915
2018-06-27,1703736.3293558476,1540955.8623284618,1361587.7523259304,1603477.9886891535,1475083.8638267696,1406360.4288576068,1405236.9105684853
2018-06-28,1714394.137416864,1540198.8759580962,1367871.5861085698,1600823.0304618059,1487670.1600580437,1412101.9464464427,1410812.5437090492
2018-06-29,1719819.75320047,1548896.4537643392,1368518.9421230874,1600229.3125413249,1488359.128664872,1415330.0979686587,1417877.8783876991
2018-07-02,1731815.9282983462,1556622.5587331904,1376115.2743591147,1603052.59263248,1499254.0356588205,1417415.9139077596,1424124.9388201332
2018-07-03,1717521.4493295287,1544558.64998792,1368828.845044323,1586455.073787276,1487221.028539732,1409697.6888034146,1417293.092376957
2018-07-05,1739285.0731454992,1557215.9912749662,1378214.9912985465,1601922.8450102834,1497906.5956804615,1420305.920430347,1426723.520790348
2018-07-06,1752131.8046600358,1567759.8260370332,1385698.2676199013,1605428.3230993776,1509772.038303619,1426122.037202328,1432502.1590622463
2018-07-09,1771276.9225373662,1592722.8815400957,1403007.3542212981,1646974.4638472623,1532228.4824482426,1444788.4612033565,1449071.2602979792
2018-07-10,1782443.623822167,1601380.8060499318,1408065.9094518851,1653139.5016303381,1539419.0168121692,1453131.2693922285,1456778.1958774547
2018-07-11,1774307.4073802712,1587045.62750227,1396933.378504431,1617741.8792427497,1532308.9895971562,1440348.5000496,1450083.8756046086
2018-07-12,1798137.4083419282,1602818.4233141656,1411586.9017142113,1640378.455555791,1548087.9376748079,1453436.2718540016,1463217.0938206615
2018-07-13,1801950.8629729322,1609354.847377988,1411083.264640659,1653298.3039755702,1552235.2255781693,1458947.9556236225,1464901.38089097
2018-07-16,1798591.8000035204,1612374.5858877269,1420018.4151838215,1637816.9071623613,1560661.6476695116,1461569.0634112419,1466314.611281557
2018-07-17,1794505.7185033849,1607705.6498704432,1422396.8038326132,1644763.2159191,1563277.5417807736,1464807.2374191328,1465415.4522775211
2018-07-18,1804379.0619521895,1614997.0494081934,1426521.0969573252,1656032.9705933996,1566529.6082579365,1469437.1702331721,1470793.632470377
2018-07-19,1798950.10930831,1605984.5451127586,1413617.1279972831,1646522.442251085,1559600.450653759,1461577.2636267934,1463654.69450288
2018-07-20,1799588.1893075793,1602673.5985633614,1422940.5853019974,1638875.3519758754,1558455.8043164837,1461205.1788461318,1464553.7882164957
2018-07-23,1800835.8377779115,1603262.5309629233,1425429.821011952,1638419.3839534912,1561853.0278777045,1460398.7104249906,1464879.4678334312
2018-07-24,1803418.1162583278,1612162.2561128952,1434643.7654956433,1654694.163632152,1569954.5524429404,1471924.2272748963,1467552.1352091655
2018-07-25,1820591.0441104483,1622953.670591688,1451299.2935439777,1680499.7952981866,1577180.0673650296,1481963.3411641594,1475186.1786129551
2018-07-26,1819433.9223137607,1627940.0157943112,1457343.6195395947,1690460.4950855647,1580471.8764389916,1488550.9615493033,1475740.1906514568
2018-07-27,1784493.671890204,1622599.6567423253,1454110.0347728706,1692649.290411839,1577137.5492211496,1484118.631151685,1463679.383981165
2018-07-30,1757499.2121515917,1606363.6877310947,1448677.6386562544,1678280.9687637056,1560010.9084336495,1475708.171184511,1447332.3428995076
2018-07-31,1763836.5063525282,1612764.1448557158,1450051.501152594,1696888.9950710607,1565789.5496761303,1482026.892834686,1446588.2295018216
2018-08-01,1767843.1869082623,1604336.2268990148,1439884.2641032897,1666077.4528703862,1560636.0903617595,1477282.0431110389,1442927.0015177138
2018-08-02,1778045.809229146,1606855.390683324,1441226.5944169813,1666362.5782975906,1558416.4023462923,1476835.3591472323,1448770.296582844
2018-08-03,1788257.5306471025,1613833.5148308484,1446305.313317578,1673007.223876665,1566825.4175052894,1484790.3654756346,1451366.749900036
2018-08-06,1787381.0920933897,1616022.242537,1451509.0088327704,1680045.690451871,1570201.8188845627,1487099.5233966387,1455845.4411140482
2018-08-07,1798129.0776652058,1628873.098430552,1460333.9796361234,1698747.194893635,1581675.3997996585,1494489.512095147,1466466.382572426
2018-08-08,1803859.5773760169,1622789.3895731515,1455794.8612070945,1681462.0083608502,1575600.8645023236,1491856.1039842,1469901.957548588
2018-08-09,1805103.9382920929,1618275.055936372,1447461.6331380329,1670411.2229737334,1570220.516070125,1487510.673093054,1472166.4218212778
2018-08-10,1789047.0405931796,1608068.8795457063,1437195.9365557297,1657355.372392973,1556810.7391427706,1476076.155857397,1462169.3123330614
2018-08-13,1783142.5193385263,1602809.697212183,1427227.6858715627,1647706.9360418476,1549980.7804829532,1468761.3358014463,1452918.6089504282
2018-08-14,1792856.4527636836,1614526.4628913787,1437291.7188861705,1656526.7206824666,1560438.9314899622,1475305.2217036472,1458865.550116314
2018-08-15,1777255.6654155771,1598469.6251508014,1432392.7623458633,1627883.7520430514,1550387.662608238,1467286.6637047187,1451765.741329197
2018-08-16,1794072.2600902892,1629596.37047809,1449323.284835927,1670032.4523616275,1576026.6466445727,1490397.1489672796,1469274.5978708651
2018-08-17,1795996.027481864,1634155.8208999175,1453492.1364403903,1689729.5351096997,1579425.7134289884,1496845.9351474566,1468300.54836562
2018-08-20,1795160.2772183318,1640921.624156405,1458455.1484651396,1681442.5131554725,1588541.4916341822,1502057.2860224936,1478805.467794567
2018-08-21,1799628.4813998633,1646711.7139408647,1465229.5115268417,1688956.6761865756,1593107.8742753195,1505765.9473976677,1485658.56519191
2018-08-22,1796693.2959294464,1643829.7607876847,1460933.2554132736,1688250.6629326195,1591440.1462254394,1500594.2308977973,1481141.3553382456
2018-08-23,1798063.5379511453,1635993.9599691592,1460038.9812986234,1670502.9556473673,1584788.1182197998,1496126.366232788,1485994.7613364717
2018-08-24,1818518.2466765468,1644759.7573109102,1468885.099570383,1681350.0204902927,1591507.8235936463,1503903.4734404697,1500050.159554554
2018-08-27,1835346.3356991943,1663233.2151109718,1486143.4608477291,1709761.0898493046,1609329.9557750006,1519023.4181072372,1507236.3259075128
2018-08-28,1840587.4277126684,1664926.0856623373,1488301.9285760163,1711986.9011240886,1610044.6623490385,1519861.8901474066,1510697.1816450732
2018-08-29,1852131.7674150092,1668369.3965833655,1491794.3916241499,1714011.7950951091,1614920.0256941784,1523392.7662937425,1516566.566420582
2018-08-30,1841691.9841353307,1656743.8773835138,1481708.5726554836,1696415.8796013626,1605382.801460566,1515366.0080792622,1502100.0737300112
2018-08-31,1843605.4468895276,1654540.0214745468,1479598.2970482786,1694591.9174758825,1601342.4537037993,1514077.3214269239,1506590.0473797687
2018-09-04,1843186.2356369256,1650929.123989588,1477062.6941116056,1689013.9856503913,1600204.639149088,1513357.7525122552,1517718.8612015515
2018-09-05,1825279.9533043215,1651117.3951946057,1477954.318696429,1700075.65995644,1595965.8851995014,1514670.3564599531,1507298.183694281
2018-09-06,1831934.0557077208,1650492.5606225824,1474004.002586723,1697153.6186730273,1596117.587733228,1515887.8606856265,1518137.7427628844
2018-09-07,1822791.5236226064,1647315.4619763123,1470127.1953451599,1692071.4019569806,1595714.602336777,1511261.9140874804,1518293.6713036257
2018-09-10,1814791.676641118,1645162.4613254364,1467536.3354510483,1699438.7861072093,1594887.6768134027,1507794.13404414,1524914.7945469953
2018-09-11,1818481.947485589,1647396.2438716015,1466125.7540881485,1704992.1745638247,1597956.6068040316,1514441.2059920342,1540479.067696997
2018-09-12,1826252.800437205,1658542.6060039809,1465827.1534796983,1720997.762928932,1605129.6049936297,1516065.7598063473,1542538.6248959429
2018-09-13,1843292.9797981747,1670719.5562346145,1478292.4916981999,1732901.3506276242,1616377.2660906727,1524641.8185709142,1544473.1178015026
2018-09-14,1842848.561600143,1670415.8601039273,1478469.8865638913,1729926.183720448,1615661.5230593428,1525147.9540974707,1543375.1407443546
2018-09-17,1827537.3667467935,1661134.8082278227,1477328.1155476933,1734934.4552459489,1603533.5510674415,1519751.073345575,1533733.9974598582
2018-09-18,1841796.8915469297,1675403.9623619432,1485003.111547918,1756223.9207605957,1615689.5464883351,1530529.6872289726,1548821.511445311
2018-09-19,1842809.3930774697,1685745.0102640318,1494042.6246977495,1779745.2153316617,1624292.7681928715,1539789.6667489344,1546158.2439502357
2018-09-20,1865095.187925296,1702760.2974287316,1509665.129674232,1806729.9842118022,1641144.0669675625,1554439.0101565362,1553698.0962769378
2018-09-21,1871581.6167446706,1709693.9452924486,1511848.9676462172,1812908.2370694156,1646970.5998082992,1559484.1927747668,1560469.486783476
2018-09-24,1868768.1496996623,1704331.5771497025,1504242.3802180483,1799374.371687195,1642975.64350439,1548903.409091556,1548576.9915589506
2018-09-25,1860344.614677289,1702448.4052480303,1497895.8370295488,1801185.9588361327,1643806.1084462998,1544830.8631512718,1542773.4152386114
2018-09-26,1855714.6269629523,1695344.8279383366,1489758.6098911846,1791691.900930798,1638072.2664234068,1538595.3964673243,1539368.508467951
2018-09-27,1865082.6802501066,1703635.1674018344,1490761.8873861893,1791369.1730046624,1645148.198599219,1541782.205236134,1543340.1966232588
2018-09-28,1875388.3588178903,1702495.2745729822,1487008.8458237622,1788711.7765921997,1643179.3183764997,1542854.0417438806,1544209.6370709825
2018-10-01,1886259.919742855,1715705.1022113108,1494491.1031295909,1795153.8289992083,1657798.932195792,1554102.573535148,1552307.7587709525
2018-10-02,1895845.9408361672,1722710.6446485883,1500030.0844831117,1813639.1851819525,1662609.7178363532,1561259.197766079,1540687.955039034
2018-10-03,1904228.9955441481,1732182.0695397514,1504215.3118288494,1834049.571729837,1668927.8197895172,1564434.3895628566,1540742.8836469748
2018-10-04,1881683.0168580364,1716521.9950078859,1496830.6256808334,1819192.365087372,1656303.5132871657,1552718.7871607859,1512882.7789414772
2018-10-05,1868294.0899706515,1707380.2551877587,1490850.4870475184,1794618.0209041985,1647174.479399106,1542197.455040325,1503198.376680239
2018-10-08,1853427.8988075324,1705094.9718931464,1488237.2904881411,1797497.5708750049,1642882.420272988,1544514.1298255848,1499690.977619883
2018-10-09,1853070.6945472294,1704009.4412514116,1479532.3989118098,1783620.6450284664,1643249.2093835778,1541236.4353344098,1492583.1364732613
2018-10-10,1779943.9577221049,1643937.5449326062,1429179.2115034019,1721488.1776091757,1584502.2618281178,1492730.2241836428,1449531.4320578254
2018-10-11,1749907.8552753178,1609324.5710630708,1401140.5339400824,1687478.9011481018,1553352.3232091665,1460896.7596278791,1427497.4088750556
2018-10-12,1788019.0720957085,1633006.7485049374,1418812.1165619348,1707413.7166671231,1575219.1338181589,1477641.8275683732,1456377.9912953132
2018-10-15,1772188.455396962,1625585.3203732078,1413785.3025504677,1700120.9951811298,1568357.647905204,1472426.3765855602,1440167.4661367896
2018-10-16,1824474.1508766497,1668815.5894218439,1444150.8687064226,1727928.2749220016,1607639.7276017522,1504374.0746996359,1467110.418301325
2018-10-17,1811247.6264235254,1661923.381329478,1454568.0996143327,1716249.4883094127,1608446.961425524,1499024.4590790453,1438769.8581082367
2018-10-18,1782295.380397701,1641131.213123861,1436630.8810181757,1676410.0418181936,1587449.228733503,1479942.785273825,1407149.2071568512
2018-10-19,1775857.4371661094,1637114.659089068,1442358.1308613974,1662507.3299141598,1591680.1808005366,1483726.7291834396,1398482.937822058
2018-10-22,1782348.1777601843,1627618.6044612092,1436648.572943729,1646998.6062278869,1581938.9948561236,1476325.1235128997,1397084.4767028333
2018-10-23,1778338.4278564963,1617836.897052615,1418135.1756244916,1581041.7431417992,1581628.4673928234,1468978.869297334,1396114.5543147563
2018-10-24,1725089.5265806061,1575141.9582620703,1375592.5346620218,1516526.1317602396,1542028.3712866327,1433524.2123322815,1387737.8632936005
2018-10-25,1775853.2768462105,1606016.772801933,1397322.5400492174,1555974.0549462647,1569912.6651237446,1456915.2133018433,1396576.0456809527
2018-10-26,1756259.8395271893,1585985.17144553,1385385.940471987,1548322.3770542121,1547913.4810028626,1439640.661998846,1387942.0528552537
2018-10-29,1720121.138961822,1561198.8425181275,1384857.391976374,1534109.7709530613,1519403.861184164,1425331.2858609948,1383051.3467290406
2018-10-30,1745423.4664495583,1591648.437978311,1412685.9475840125,1567716.813149462,1546592.625700335,1450506.0614968336,1398017.995011473
2018-10-31,1765880.6883522337,1613484.4735385578,1430086.742779687,1598711.1970185572,1567084.8504867489,1464566.3560872993,1407871.9640878204
2018-11-01,1787290.1676954618,1628085.0670724541,1435955.3697589934,1617568.0933408746,1581202.6882928947,1480018.0678082663,1418966.883874655
2018-11-02,1770608.6102135177,1617574.80097332,1437427.73917192,1626373.7358806615,1568786.5425597886,1473608.916003256,1416563.1968600752
2018-11-05,1784841.6199993994,1633138.4396724706,1448354.1025612028,1643515.9416796034,1582660.4232438027,1484739.0002365538,1429053.1686998503
2018-11-06,1794432.2327695242,1643337.7817320891,1452665.13099299,1663842.6737142277,1592527.4945864691,1494845.196444706,1436758.618564261
2018-11-07,1847584.9499716833,1684853.6496388947,1483092.934045901,1715543.0684029048,1624506.137172465,1526642.5572736657,1470317.93466902
2018-11-08,1855789.9214130656,1685422.6442267674,1489125.6863093365,1694057.8715686211,1625725.7608305372,1527279.3267896378,1469841.5572676756
2018-11-09,1837510.4256359565,1665638.969504191,1468950.7147919422,1664131.1458789995,1608399.3662534195,1515504.8422842296,1457799.8923341658
2018-11-12,1790133.9042791042,1622283.6098797803,1427183.2617447113,1635806.103852615,1560849.0907299297,1480393.5693454081,1428357.7558001997
2018-11-13,1789786.0328913222,1614704.4408273087,1428187.9157046266,1636121.9297696715,1554639.618475421,1474522.101118453,1429110.4336824785
2018-11-14,1773798.616081897,1599240.8433985056,1414170.4190307832,1623355.7547381015,1541212.6841086126,1462510.2659295741,1421255.713961363
2018-11-15,1796070.4308720303,1612224.3915998864,1438628.8816900516,1658560.6961731208,1550807.1528551688,1474684.1692674833,1430457.8248833106
2018-11-16,1807784.468906781,1617305.6077419028,1448963.2721001725,1666086.9386874305,1550011.126311871,1481912.0898169614,1438084.6857914757
2018-11-19,1755930.734760002,1581187.7397512097,1428886.406602599,1633072.277707797,1515349.2809182226,1458833.0387140156,1412538.678474829
2018-11-20,1727609.0023744456,1553934.8745939361,1398201.6111440384,1586793.8318056643,1489054.2312079496,1426656.1901320207,1386408.4780773376
2018-11-21,1731508.1230305876,1556161.2137237657,1401709.0070301238,1600454.3942920722,1490058.3430135818,1426600.7247851635,1387708.5718387817
2018-11-23,1717550.7235820573,1543356.6024326617,1387607.1768430742,1584938.6360636395,1475273.054583043,1416177.909143207,1379303.8697704528
2018-11-26,1753263.913459214,1570225.7692094317,1412841.4761015894,1611742.3654263238,1501629.4826624256,1436837.554982731,1396966.80950968
2018-11-27,1766448.9565785816,1581399.111308364,1419674.0083924048,1615808.3742440348,1510345.1535059335,1443163.9073890443,1404194.9734043337
2018-11-28,1830122.0783771393,1636646.968561112,1452973.2794690286,1672810.8753365267,1561898.2965204814,1479183.5819839905,1447771.7347225402
2018-11-29,1822124.2645875614,1640847.7809465637,1449467.9763183326,1669202.3730410857,1565137.3348546505,1477574.745249485,1444134.9650463318
2018-11-30,1847683.558357192,1657256.216689593,1459420.4265737298,1703439.228731713,1575242.389788203,1489215.1790089982,1463046.4290699218
2018-12-03,1873998.7502385653,1675671.6823948429,1466823.9011345445,1734011.492620375,1585077.0113979783,1506007.398188915,1472162.9286197876
2018-12-04,1808284.252333893,1617850.9206702488,1421952.7592104585,1648840.9598998986,1536202.702140175,1459394.6395874298,1430037.1084102844
2018-12-06,1815535.7048169728,1612852.1764957039,1421579.1942316983,1639317.43378422,1534571.0137683915,1454764.5928815077,1434343.0205272888
2018-12-07,1760263.555549345,1568432.5566180455,1390889.7133741912,1593488.8618084115,1495951.8292937889,1422184.111467353,1404443.2703556274
2018-12-10,1773300.45725156,1573962.4545310813,1390874.9373434125,1596470.50837348,1505060.7560432514,1424184.850170104,1406753.5346569277
2018-12-11,1768716.2310308584,1571933.1197541512,1385773.859293456,1598373.828309029,1499590.1790492667,1421093.1411233188,1404144.0289234377
2018-12-12,1786567.8426552739,1585341.7151579312,1395739.7914917895,1612851.1504531563,1510400.2086279753,1430249.9345975874,1415025.8721050476
2018-12-13,1794628.8744501113,1587973.2036498878,1402178.489944654,1618222.3061722007,1514459.5070944587,1434338.3115095613,1420895.5374149536
2018-12-14,1759067.3175589917,1555711.756175536,1375826.620770564,1601996.5456722826,1478844.9914808231,1405364.4443437143,1391705.7993702148
2018-12-17,1717261.2525727996,1521679.6091879855,1344515.4416941197,1571497.0037218523,1446829.2213042194,1375769.069174172,1390314.1011892876
2018-12-18,1728303.66483299,1526868.8126077643,1346720.1607248338,1566256.999309004,1460022.2087632471,1380589.2014322598,1390811.9425867638
2018-12-19,1697963.1899772796,1502147.6616897678,1327909.6369962993,1542939.069326893,1440887.2657397594,1360064.289689927,1387445.647275217
2018-12-20,1662187.919267931,1469264.011288402,1306847.112259574,1514608.6763816702,1414122.590431743,1333003.692260945,1379897.783416804
2018-12-21,1623325.6799056658,1438868.1597330174,1279701.4723199166,1491010.5948368534,1376081.9970335725,1308848.8184343588,1372742.9389620386
2018-12-24,1582131.8304579945,1402568.3215651582,1244371.4207750123,1449391.1772204908,1339775.485734858,1270760.7533583592,1353320.7819857202
2018-12-26,1669474.1334013634,1477232.1280686685,1302239.900378734,1537108.5203046787,1408058.5818637402,1334102.8628205312,1394639.62683874
2018-12-27,1690387.078175969,1496720.0551889474,1325260.6896984784,1557599.3184912095,1425708.1930058722,1349285.789698412,1406870.136457309
2018-12-28,1687181.3111649673,1492530.755748953,1318216.6080102029,1548625.5621730378,1421586.630673965,1344829.5420054346,1403526.914959391
2018-12-31,1704389.0423936432,1513174.6261475098,1333718.0435202,1563041.2244987616,1445366.631301212,1360285.9232935903,1418339.4579975689
2019-01-02,1700605.9500981462,1510618.859293656,1336126.512964598,1562453.320043653,1446872.4302359305,1361380.9937454003,1411462.794568499
2019-01-03,1640556.3105700908,1471577.6609197448,1307528.7220609107,1515766.000462938,1410287.8935377314,1322893.5098368998,1377722.2028709743
2019-01-04,1707684.9686955982,1524543.6609639954,1353384.0065616667,1576975.858189586,1464373.389702507,1366449.5241995775,1425671.9236351345
2019-01-07,1722203.106131,1537423.6324691733,1360865.2307323162,1582875.4062858308,1476329.4423928743,1372175.210816723,1439214.159934756
2019-01-08,1743296.7978586638,1559935.0577465228,1367911.6745625443,1596495.2297175499,1498228.4096226965,1387109.0561472187,1451630.599133944
2019-01-09,1753614.9750475571,1566504.7276847,1370587.0237631646,1606175.5840063472,1505352.3409801475,1392454.5716600334,1456750.4409846447
2019-01-10,1766270.330856447,1580435.7213092102,1376851.3316606819,1622107.6002826483,1517581.7058745653,1399615.4098906224,1466232.5605321375
2019-01-11,1769446.3359603938,1579879.2515646333,1377142.488602628,1611823.0716124845,1517657.3208671536,1399267.2424053198,1466031.527398856
2019-01-14,1758176.8830582716,1570275.1253459859,1373891.5003717358,1605030.5143358968,1508695.7627872434,1394245.9770824485,1458630.711292014
2019-01-15,1776116.3361664324,1587771.435965744,1383236.0029972913,1610208.2635850802,1519209.6986126057,1403328.1713735724,1462996.976977206
2019-01-16,1777984.3760391553,1601889.3072169174,1399755.2466612295,1616492.4409319106,1535592.4185665762,1411583.510596559,1459027.4440059764
2019-01-17,1787705.739394116,1617203.271250278,1410052.0261766843,1637256.5691291306,1551595.995356006,1421084.9409077673,1470734.5181228817
2019-01-18,1813891.6551505323,1641213.9845439105,1430529.368413962,1666002.7193536893,1570698.1906351235,1440692.5674271279,1492680.4132783038
2019-01-22,1795732.2726727964,1621546.8563827316,1407879.0765447568,1628625.4394397347,1551189.6083135777,1423089.7797182945,1474554.658464156
2019-01-23,1805904.666362212,1629761.050757924,1413905.0005021212,1629498.1864444374,1562853.1673041582,1433069.3281529243,1479781.981698714
2019-01-24,1813601.8206378387,1629802.4525089723,1413644.988786792,1636089.263611479,1559412.7610446312,1431764.354961365,1477166.745416365
2019-01-25,1811534.2292030442,1639502.2234836745,1420914.6259423618,1661668.8101378654,1570711.823716659,1442491.4897137987,1487819.321313582
2019-01-28,1795191.1930961546,1617687.5638607591,1410859.2041867059,1582512.5626937393,1558748.9655148778,1430305.3999444447,1458595.035592757
2019-01-29,1790233.3283284972,1618687.7876798068,1411717.5690709227,1590309.1989354205,1558228.2196925865,1433322.5098080856,1457420.9149186236
2019-01-30,1829391.1219918106,1643575.377536943,1428049.2114323254,1619998.701243727,1584624.1873788338,1458682.5875370174,1474133.2084519488
2019-01-31,1819550.0569928319,1646229.5688538533,1432951.9858105811,1641193.3029999482,1580730.5614777694,1457796.850365543,1485048.6594559771
2019-02-01,1838439.4928529034,1647500.902398169,1445154.467136524,1629860.020355073,1581632.4401192653,1461541.729359404,1487597.6732117755
2019-02-04,1857414.5113750559,1659833.4984778282,1454711.891345316,1640487.4252885294,1597325.388512842,1471774.3455573125,1497879.2542740924
2019-02-05,1873985.2814087684,1674979.8447690625,1457773.7975589032,1650662.4730866398,1615944.4038657395,1481812.8899871623,1504373.6610734088
2019-02-06,1875698.621568418,1677687.7074410373,1456372.6499433958,1639547.3609255252,1614859.6734626305,1480575.5685739052,1494925.894464217
2019-02-07,1857337.0432384328,1658048.1281998921,1441920.3781028586,1625825.2346245034,1594062.6047574626,1467701.7996170286,1481711.0864808185
2019-02-08,1850460.9649902603,1652825.3494996217,1441047.8304518587,1620136.5885322932,1596501.3479468315,1464016.4860778006,1484608.9122254474
2019-02-11,1849386.9752453475,1653120.3797430203,1444158.9380360846,1621227.8685524026,1595597.6931490672,1460913.0461671012,1487016.8489319903
2019-02-12,1880207.1007839304,1679275.455476243,1468404.5866719673,1654941.1328566202,1615432.8988074984,1482643.2757036625,1505607.6271073443
2019-02-13,1886960.4434597506,1682363.7201709219,1472993.716227041,1662614.8897018773,1617033.2104492693,1489495.5808241165,1507633.4605500323
2019-02-14,1887370.8034856066,1680036.047652198,1464230.8365318696,1660015.1911406785,1613096.8164056384,1483438.1271527717,1507219.8238770587
2019-02-15,1915084.8535451167,1707297.10338731,1487512.3760680482,1692905.7008364545,1638951.1480393265,1509320.7408393642,1505712.6326679066
2019-02-19,1911676.446778797,1706301.045834137,1491189.275916658,1696040.5951719526,1637457.4043544158,1509791.3420985304,1505739.9842866734
2019-02-20,1912500.0193943065,1708467.011525258,1489633.044366278,1715644.4619932973,1641908.71510493,1513471.9860705687,1506260.053374465
2019-02-21,1910515.3082914867,1698097.2798813498,1485391.7634134782,1704934.6892208776,1638908.0578335896,1507418.6325070004,1504813.8899965128
2019-02-22,1931726.0072851656,1710442.6758717333,1493782.3328854765,1707652.7368772682,1653321.3442777968,1517983.6991104034,1507511.1156951748
2019-02-25,1935485.01603359,1718729.5997311648,1502286.0505791942,1727118.0568046519,1658796.9115146187,1521490.5440694976,1506578.4965423427
2019-02-26,1939190.4698030208,1718525.0878884073,1504814.9875783536,1708123.4764061936,1661863.9751664603,1519509.7364462127,1504378.5622184598
2019-02-27,1930957.5767633214,1719577.7111268677,1504070.9346466458,1716357.169921017,1670428.6994135065,1515263.391492984,1493328.054048332
2019-02-28,1925538.0157764694,1714397.5952519707,1500605.2205883323,1701992.623499719,1673764.9623320135,1511230.479927867,1487790.4665473783
2019-03-01,1939598.9479354057,1719573.8359694446,1503615.1250433202,1699089.525375339,1684098.432639115,1517663.549028236,1499008.2940423428
2019-03-04,1913652.6804186036,1693166.2451373702,1489464.5462836782,1700217.1756598533,1663111.4853944175,1505612.0794641902,1479497.1829220331
2019-03-05,1912433.0776902344,1690941.343565209,1485623.4608553976,1692640.8592641947,1658191.4311302446,1504852.8761743545,1482831.9104992426
2019-03-06,1901467.4986344276,1673680.691381045,1477696.331503804,1674427.216826683,1647970.6071920241,1497087.3859387045,1478829.025319723
2019-03-07,1885404.9088529416,1658636.0594402899,1465926.2260919197,1651908.9912492798,1634670.8435848157,1485411.4179118003,1466183.5459686792
2019-03-08,1886430.3807549113,1658065.4240713331,1466883.6742787384,1643175.9339669948,1635038.683435748,1484070.7965609673,1464170.4785725153
2019-03-11,1907157.6954267765,1660991.744755423,1487188.9018638942,1667398.5387831088,1629608.2963275528,1495770.6818832308,1481426.694825796
2019-03-12,1903123.297644751,1646789.6989370862,1490244.523102228,1666568.0659759813,1611565.7047868357,1490159.79828381,1487237.1618439234
2019-03-13,1921751.1622330444,1662585.9420465243,1500298.2784704198,1679428.522384209,1620316.2376814585,1498803.508826679,1496415.0907131708
2019-03-14,1921900.2815950597,1662684.7959942725,1503346.7959427095,1681153.424815512,1619414.290176331,1499214.5446312118,1499071.5419365442
2019-03-15,1937899.9329532299,1675529.5393330436,1512740.911004206,1682209.4067439167,1635374.883233676,1507315.902028837,1502686.4853836573
2019-03-18,1937916.2397679691,1679333.5813148157,1520696.0236150357,1698386.1717733794,1632415.6736172137,1511119.663126035,1509171.6163822687
2019-03-19,1941275.783780047,1681498.8981700053,1520218.7842844268,1698869.5539292563,1628882.4963448904,1509561.622171197,1509770.611962942
2019-03-20,1931125.8681319328,1669414.6886247296,1505202.1286708317,1685807.8242761446,1621841.8425801871,1501298.082732659,1498864.9439045466
2019-03-21,1952356.101414533,1680267.9390454749,1519934.0220246066,1702657.3841563258,1628646.9598739538,1513942.587329734,1511989.238500265
2019-03-22,1912004.66551939,1639613.2627978912,1491782.642581638,1659414.8286252196,1595743.3377064057,1487107.7236121912,1489142.2892891443
2019-03-25,1910431.4507890113,1643092.0415968343,1488066.0892747077,1667034.846530433,1599649.4898808936,1487953.8264084992,1488938.238872198
2019-03-26,1918611.888123717,1647513.9871903853,1499256.6958321587,1674079.9963376462,1609046.946617425,1496170.1007157317,1495523.1676975763
2019-03-27,1908545.4185014218,1641151.1522111336,1492266.600630724,1664546.856504243,1605042.6521574776,1494295.8958946199,1487648.4862934626
2019-03-28,1913450.345590696,1647781.2095401818,1497886.738545645,1673817.3638334293,1611200.608406512,1499653.142271349,1493505.5512730158
2019-03-29,1934867.3332232141,1667584.8755243998,1506367.1736766063,1697157.3567811246,1626775.0435698929,1511969.8660301187,1507367.5854984797
2019-04-01,1954574.5504308634,1690600.8273988515,1528522.4938838833,1734191.6897235361,1650753.6438603771,1531197.890904561,1521857.1305138147
2019-04-02,1952586.8857174388,1678432.2950564814,1519541.5207717998,1718266.3442843873,1649057.5345654117,1526574.336035951,1517493.083453802
2019-04-03,1962703.0430874343,1678758.0506408194,1525707.589593756,1711697.1715017823,1650616.83960567,1528848.529148977,1524746.1913944758
2019-04-04,1968015.3419392558,1687741.6916712034,1524644.3876640385,1718491.0829305612,1660677.5186399738,1538557.5843622813,1527988.1252285517
