,date,a2c,ddpg,td3,ppo,sac,dji_value,ensemble
479,2017-11-27,1302706.344769301,1458073.1139658408,1281406.1165995763,1396799.1777428074,1513373.3472696578,1375057.586583172,1308258.1028884249
480,2017-11-28,1318761.180931227,1479126.4195526643,1293866.217302636,1412550.83947585,1532475.061805707,1389981.6372117582,1311491.5129655562
481,2017-11-29,1323286.3629473096,1488673.8872949376,1291897.0957927553,1411234.8221565299,1543538.4205296352,1396044.3299097056,1311902.744056353
482,2017-11-30,1337118.3515224464,1514157.5806413838,1306790.4750235942,1430158.4800930645,1573508.9565354066,1415384.87996422,1317175.5956592264
483,2017-12-01,1336205.1797005855,1513158.7590410884,1310422.5351967986,1431984.0901448906,1569577.1924453974,1413008.070264914,1316498.83879263
484,2017-12-04,1340558.2279630422,1504783.5315298804,1307212.6438310826,1420475.6549431656,1564855.3494474953,1416417.0820968,1318359.5538403804
485,2017-12-05,1332926.0892581881,1501269.5815100444,1303010.0619978632,1427588.615280641,1560766.6242838502,1410037.0866137524,1315842.3429478002
486,2017-12-06,1329546.7068397924,1498351.1870523798,1301930.4386085127,1430322.263489771,1561990.1474942346,1407720.2979366102,1315859.6208158268
487,2017-12-07,1328146.0863490128,1501507.8411551202,1298718.8731598288,1427763.8308044309,1566530.9834705696,1411835.4394410101,1317339.4472570731
488,2017-12-08,1336598.570559279,1511465.8653303827,1307521.8492734057,1430435.186622502,1578739.7181453705,1418697.6531552558,1321853.6495884862
489,2017-12-11,1340760.1495695915,1511835.8089073154,1314744.755591839,1435862.2742585768,1577213.470122698,1422013.8431027706,1322051.249675224
490,2017-12-12,1346082.6331653427,1523600.7434746923,1323651.2853786373,1430377.7235635966,1586893.6375168161,1428939.722379425,1327494.2797357575
491,2017-12-13,1348309.8252804638,1522304.139458986,1322284.312734493,1439932.4592566309,1589673.5766343581,1433641.4070795428,1328190.9780134216
492,2017-12-14,1341086.422482246,1512781.7015667332,1316381.0132470704,1433618.4780035315,1585069.3392747669,1429164.7727395683,1326024.453797643
493,2017-12-15,1351561.900427582,1521840.1089266639,1328456.6335566894,1443106.7241423442,1593465.6630878954,1437508.1503878536,1331238.8569308142
494,2017-12-18,1356783.1314301544,1529984.3775975655,1332365.2851723759,1445203.6260477768,1602204.5977912128,1445698.685129604,1333658.1767891247
495,2017-12-19,1356325.4406576082,1521636.7164134718,1327589.7718663795,1441702.6760468709,1596887.8037310159,1443514.9221714127,1333098.25238585
496,2017-12-20,1355472.7350787132,1519066.7310502569,1325299.2458333082,1435451.6906289384,1594626.3793250294,1441876.3596555323,1332685.2424032907
497,2017-12-21,1354501.3304034395,1521182.5679453514,1329509.97915341,1435425.8383746946,1598259.3219110041,1445120.7977169694,1331693.698331086
498,2017-12-22,1351442.7445505455,1518151.626602375,1325527.4887928008,1430463.8452355738,1593339.625554649,1443474.7183368327,1330085.614692435
499,2017-12-26,1353274.8047455344,1516467.018313512,1323107.1064660714,1431324.3206259455,1592273.224412518,1443016.9868604077,1330085.007979907
500,2017-12-27,1354155.816343869,1519364.2578305441,1322118.873858695,1436597.0386717676,1594116.9929915576,1444654.979916875,1330838.4196476468
501,2017-12-28,1356363.5743003674,1526165.9550137105,1322969.5773879157,1437790.139109801,1600684.215634965,1448340.8629155164,1332994.1522575254
502,2017-12-29,1350103.3034660718,1517206.3985266776,1316075.4792834402,1430535.6743660842,1591076.84783859,1441443.1149338798,1329237.888793446
503,2018-01-02,1359055.1194769247,1519347.2849788317,1325878.6047871595,1442614.9911136557,1600383.6298030927,1447553.6422225456,1333157.7519920832
504,2018-01-03,1365820.378273916,1523047.9909805756,1332195.3806139915,1443451.8104550212,1604401.7189935676,1453307.3462428264,1336186.7500408655
505,2018-01-04,1371049.5601841845,1536656.169660765,1338292.2416780605,1447847.8716244216,1612992.5672101164,1462197.1771441314,1338536.801156199
506,2018-01-05,1380152.8616649741,1546482.3424854868,1345364.9023180455,1455210.1005591238,1631678.690300757,1475069.0099390028,1349155.088930285
507,2018-01-08,1380821.875950392,1537677.1282115427,1344682.4416575884,1456492.9325204573,1624709.3491314705,1474318.5763241327,1345668.6289960276
508,2018-01-09,1385030.1416387504,1542595.3071749934,1350620.203603637,1457727.2665795619,1633376.459965904,1480313.1616762471,1349717.838493449
509,2018-01-10,1384357.7416615796,1542764.3714691938,1349155.8203519844,1457074.9576931146,1632543.182996537,1479341.0944577134,1348722.6024369686
510,2018-01-11,1392332.5349159422,1547273.0937694127,1353070.278998385,1461976.4249728576,1645250.4592448093,1491330.1512700596,1359264.7856070085
511,2018-01-12,1403707.0376887165,1557640.028412639,1363564.409659829,1469478.2168684285,1660310.3189618613,1504652.1986771002,1372016.5960037753
512,2018-01-16,1400821.0247412259,1562945.7119833261,1367814.4597082697,1467667.729274516,1665092.437275848,1504049.8245096924,1373073.3103504167
513,2018-01-17,1417834.824190245,1575895.503593576,1376558.2840998448,1479716.365587398,1690561.5241430833,1522872.6220656182,1382327.1653937595
514,2018-01-18,1419320.0459103016,1579022.6977160515,1375036.799599153,1477626.3752486561,1685681.0534219039,1517167.3220954696,1382648.405824759
515,2018-01-19,1421692.6290929941,1579634.8758884908,1378786.7066676458,1489725.019531383,1686956.7508040897,1520310.9658407492,1393717.5944277712
516,2018-01-22,1433903.9344446636,1590977.9671456774,1394068.2168390912,1494863.4111411932,1696540.000815232,1528642.61262512,1400967.6380774372
517,2018-01-23,1441119.7489247718,1603635.4427879541,1387305.3204707657,1490822.4561632606,1694673.9056813256,1528421.6623727528,1399292.8153483265
518,2018-01-24,1443869.3882135656,1610792.518984633,1388810.9569673403,1490112.503663676,1697009.2857891847,1530830.475691087,1397893.5382183976
519,2018-01-25,1447413.2785678185,1617423.7660289572,1393447.3013621026,1493242.0326996034,1705807.891700851,1539033.3107561655,1398340.4511980957
520,2018-01-26,1471316.924273872,1631668.8925618506,1412159.5956712961,1519604.1374194878,1720889.513129089,1552090.7873197785,1401128.0668065017
521,2018-01-29,1463820.0583563081,1627215.3272334884,1413857.1338563422,1513606.9556196344,1716270.508466485,1541756.0101031207,1399132.2397149033
522,2018-01-30,1440394.2000723407,1596807.3068286972,1389954.4537777114,1477517.269658912,1679022.3434502112,1520612.4376541593,1387298.2095238632
523,2018-01-31,1435243.8346328812,1597144.997378876,1379840.727075775,1466118.8048053198,1691704.3817767478,1524840.1043386313,1384703.2400662368
524,2018-02-01,1436137.0796801564,1602108.0500470987,1382884.4056374049,1467043.892894941,1694690.9332249975,1527016.350432567,1386542.107735724
525,2018-02-02,1409297.917744552,1561672.1922213072,1351448.8701784906,1443506.4042939811,1652357.7989387987,1488194.7077403313,1360823.642904753
526,2018-02-05,1345272.2207852956,1495402.8323313815,1291981.6107990732,1382655.8666521483,1578377.882102231,1419665.0508065992,1311940.4738745636
527,2018-02-06,1368759.100300922,1525734.1681749288,1318822.705246853,1399229.2783287023,1618176.500473229,1452729.4588301908,1310875.1228644322
528,2018-02-07,1370227.946552572,1524285.677762609,1313999.0538289587,1401095.7212811373,1622103.6072836588,1451597.0318408671,1310298.2557270958
529,2018-02-08,1314369.3860155304,1461234.5280268325,1264615.2678170768,1343828.1126445925,1553423.3667559903,1391366.5625049465,1298844.6980023338
530,2018-02-09,1336081.3654645998,1485068.935166344,1282490.8021237783,1363694.0195287846,1577683.9379307702,1410635.3606733826,1305064.3728278112
531,2018-02-12,1349084.5575524343,1510597.6271478094,1299631.6976324525,1383678.9250632157,1610651.959048076,1434565.0702479428,1313066.0269583652
532,2018-02-13,1349136.622009787,1512771.1894792395,1302464.208423026,1378909.5707118576,1609380.7752675246,1436849.7414141742,1315662.1977560949
533,2018-02-14,1369844.0189691517,1533488.6645371818,1323083.9480987734,1378160.8921259395,1622179.121057734,1451605.2320564187,1325714.002053542
534,2018-02-15,1387577.1800555175,1547641.1140870631,1350723.7638790433,1393983.4636957105,1641066.1101159067,1469500.1524442844,1333716.5276453923
535,2018-02-16,1392143.907445339,1549958.714461135,1353228.1066546463,1386645.5997664835,1640114.561830067,1470608.7760301316,1333248.0855406714
536,2018-02-20,1382940.5002302807,1535783.738181819,1345904.2993644318,1378083.7642749192,1630980.4455710687,1455760.577395399,1322424.723176284
537,2018-02-21,1372274.1054087142,1527976.0431478475,1335900.0409018912,1376533.5334361312,1625581.7087876853,1446024.0742383727,1314224.9918259194
538,2018-02-22,1371768.982769781,1528802.7769805535,1332515.4570849922,1386684.4078956498,1631932.8901267983,1455628.235027744,1322554.930317741
539,2018-02-23,1395450.7078723803,1553029.2956094448,1356858.172095052,1407583.227236411,1654448.9632386991,1475892.44825066,1345018.7030380776
540,2018-02-26,1414291.5190506333,1577561.7421343443,1375912.8589882676,1423596.4342668846,1680750.7316510137,1499175.4797154565,1366800.739827018
541,2018-02-27,1395193.181324299,1558287.2940074045,1362279.4163883603,1403776.534801248,1667429.8882447246,1481725.9904806882,1346993.9848030617
542,2018-02-28,1378476.1528572324,1534899.3880382762,1348499.8217230754,1385677.3718909526,1642201.0419939836,1459518.7817395316,1320918.366730552
543,2018-03-01,1363847.2381677034,1511250.6416550416,1337743.061844285,1372947.797802959,1619047.8141029116,1435014.7154006988,1302137.6594894936
544,2018-03-02,1369905.69622805,1507709.7783140684,1350127.974717796,1349547.2723009912,1610824.8739760432,1430879.187249302,1295364.4791115334
545,2018-03-05,1384976.447986042,1527453.9144962553,1367234.218879552,1367636.299824733,1636835.1931492882,1450513.008901675,1313597.5284660866
546,2018-03-06,1387494.4793281213,1528798.9198830787,1370289.367039385,1369595.751438988,1635732.2899457568,1451058.7788033988,1320097.9533127358
547,2018-03-07,1385016.829322214,1529632.5983981402,1369447.9290902028,1374011.7067126047,1637664.0475146072,1446232.8380592952,1316931.4287842324
548,2018-03-08,1387791.7215016133,1534026.0227707697,1374753.5132506324,1385799.5404227697,1641326.4432066593,1451705.5708050453,1320792.8921364355
549,2018-03-09,1413487.1885404654,1558262.2979392526,1397219.7870986976,1411791.8847911712,1665408.6006077558,1477393.998831696,1345441.51292501
550,2018-03-12,1405996.6080183438,1554984.0153634574,1396154.8243814548,1408548.2041922512,1652638.0169370396,1468231.2829795291,1341172.405636649
551,2018-03-13,1400481.8391123076,1547988.5170268381,1389093.5871860404,1408628.9125755918,1647620.2202913477,1458225.9949794172,1334966.526734214
552,2018-03-14,1394282.282620632,1536331.2546326127,1380733.6389767178,1403656.566469026,1632515.9136658525,1443711.3856690065,1323678.852608543
553,2018-03-15,1395708.7588473838,1550255.249034349,1381679.5565327862,1415716.2327307216,1644635.6877373392,1450448.8877717352,1332726.494728904
