date,a2c,ddpg,td3,ppo,sac
2019-01-15,1960867.5502001096,1596106.668783518,1884595.4406354786,1640478.9438412024,1682234.8799032706
2019-01-16,1970137.1457620908,1608286.2334979498,1905763.6034810902,1635027.2257263495,1687492.4727072257
2019-01-17,1980134.756254797,1620873.9456275427,1918990.7485578419,1653152.2230388953,1699747.0397352714
2019-01-18,2010961.613161688,1645213.7406791174,1949258.5767476917,1668532.0238072134,1725832.4949659843
2019-01-22,1993343.085768347,1627636.0996764624,1927941.0722730518,1651150.3056599356,1706923.0619787711
2019-01-23,2003257.7841364194,1637984.473081919,1932217.313236034,1655054.3277355887,1729326.4625563163
2019-01-24,1998541.9703012754,1637223.980484339,1931901.6178930164,1648655.3872775617,1727730.6584486503
2019-01-25,2016536.8607088376,1647935.2905791723,1946487.0501401783,1648254.4134540143,1745103.9505972404
2019-01-28,2006885.3187166501,1630257.0513537847,1922537.6940687061,1629733.9039249006,1737770.4170355338
2019-01-29,2010865.6423631955,1634371.8236850225,1922590.4827268482,1630784.897027928,1742866.0917830009
2019-01-30,2063279.9740129758,1658502.5300773107,1965664.7398908497,1644675.375478703,1786089.1842131156
2019-01-31,2060824.9653612424,1661901.7429755651,1960680.5926130177,1654004.791330296,1783616.6623739738
2019-02-01,2070303.3518015195,1662492.1595366918,1966001.5026204945,1662664.4786395612,1793378.1698126334
2019-02-04,2087563.4517160703,1676862.0477126562,1982537.6016729237,1673762.8841800275,1813064.838227703
2019-02-05,2108110.9924227046,1689444.215702387,1997456.5983503223,1697837.3138294264,1830824.614312603
2019-02-06,2116244.5732065486,1690966.7356475317,1998538.048946178,1701180.1370782286,1836621.508187725
2019-02-07,2101506.6748567866,1675195.1518386328,1980853.9417493702,1679217.970794537,1824107.0468992728
2019-02-08,2086019.437166815,1671861.9649375402,1969492.5655858875,1684595.4342688108,1815216.0623945731
2019-02-11,2073769.1464868833,1667010.7822707617,1964690.4226186634,1676607.7677978599,1806586.689111187
2019-02-12,2109561.692080145,1692142.1793216192,1997278.7670247913,1699023.8321637274,1836527.801736309
2019-02-13,2113556.7703729915,1699984.3559020483,1999772.3569143177,1705679.5188036277,1843756.8776068229
2019-02-14,2114588.142717962,1692567.2126754248,1996972.1883199573,1703141.4273620802,1840889.0287451285
2019-02-15,2151072.813322668,1722072.1994613134,2035474.5995939136,1728535.1120620428,1872308.9860167045
2019-02-19,2146218.3697267817,1719713.5031207525,2032001.2223050953,1725390.7917265592,1869447.2742704886
2019-02-20,2152497.615263586,1726689.7808688604,2041305.7292249561,1732299.8853888211,1877613.0659727592
2019-02-21,2138263.974890356,1719228.5687011206,2030959.5817563892,1726458.7825274167,1863734.9455694694
2019-02-22,2158568.1417185115,1730336.0522883856,2044713.1787832142,1747166.9886063659,1881042.4418539542
2019-02-25,2155733.763891821,1732829.0836585485,2049450.5719907642,1752612.1754940192,1884413.7784170646
2019-02-26,2153868.5081011103,1729651.9661429846,2046246.1807935596,1754064.348607781,1883718.5890326041
2019-02-27,2135562.1171098994,1725796.9738677465,2037320.9899442554,1764050.1174121634,1876209.2911352653
2019-02-28,2125543.244322424,1721295.638529154,2028259.1977460743,1768512.3783210837,1869463.9894194144
2019-03-01,2144008.3564859675,1732357.3596576178,2042770.2616079212,1777069.9719092336,1885241.0336966056
2019-03-04,2101079.192381506,1712861.224062296,2004652.6817319752,1764580.3875282502,1855744.0075163383
2019-03-05,2108641.2455354976,1712574.1310714209,2007777.8452527882,1759575.1427139726,1859576.553208782
2019-03-06,2094023.1520716,1700630.6276515448,1993896.1486776234,1739028.3444924608,1846356.031045391
2019-03-07,2078594.6616693784,1686786.855545374,1979169.8976400257,1729203.4989242617,1832327.1728529471
2019-03-08,2081740.8205667783,1685462.2815478765,1981051.957149303,1726425.6128259683,1833029.1907209891
2019-03-11,2071707.6338754941,1691224.3677199804,1984003.8648641468,1718027.2940409074,1826128.5878805656
2019-03-12,2043305.4385210325,1678626.7157863104,1967452.726516521,1692674.4005305963,1802449.877416088
2019-03-13,2066175.9603792478,1690227.3120654547,1987381.557037151,1702979.1651778056,1818146.0469831962
2019-03-14,2063588.2700640012,1691681.0826075994,1989546.6753385426,1699787.243895947,1816110.0614065665
2019-03-15,2073104.4406877805,1701555.6595233404,1999818.189597881,1717670.1990659072,1824440.345460369
2019-03-18,2068580.162443762,1703882.0909827673,2003953.725585735,1705855.2856630408,1824514.1033644218
2019-03-19,2073382.5768686582,1703249.8692668402,2006518.7779882313,1700685.4205123908,1828978.367059185
2019-03-20,2056024.669485693,1694783.1706088507,1987677.6103361011,1700562.2834450193,1817126.2003530997
2019-03-21,2061424.9415613462,1704635.1233218634,1997810.2386739613,1703195.4106266752,1827768.5204062003
2019-03-22,2019090.4206491758,1672303.4518626654,1957383.9028432728,1675644.7078549278,1793610.022149517
2019-03-25,2029128.517218237,1677020.7928336584,1963670.9050519825,1683035.8502223308,1802683.7613272208
2019-03-26,2028740.6448122312,1685907.4320815527,1966703.702941692,1696617.2058288103,1806729.5519651908
2019-03-27,2025650.743906622,1683303.4223750555,1960407.3520925404,1695956.4533948046,1806427.0473913688
2019-03-28,2029392.0548158933,1690245.6936229193,1965238.2219846607,1698822.6701810556,1811984.2259192008
2019-03-29,2059313.8484789182,1705389.2357676947,1990053.1552198292,1715959.3685749155,1834000.3877462882
2019-04-01,2079627.3074251462,1727603.3224299871,2015912.2298276783,1736680.0346112773,1854411.3477072257
2019-04-02,2072508.2526689817,1724588.2374881231,2012145.8225019337,1732997.7368471322,1849618.7228903312
2019-04-03,2069345.7618967344,1726038.015575739,2013967.4033544422,1730530.966568278,1843850.2322210807
2019-04-04,2088193.8543001462,1740489.4631789648,2027714.0803907276,1743752.0956729685,1858178.3822226066
2019-04-05,2087592.389975195,1744841.7786773168,2028257.29154948,1745473.777903689,1858576.5378469962
2019-04-08,2059455.618567114,1733811.00255427,2010582.9321668507,1724622.7322875392,1837283.5953802604
2019-04-09,2048989.582819586,1720837.1008475744,1995985.0491826893,1716307.225748679,1824452.4100813407
2019-04-10,2040374.8964601804,1718629.304369303,1994826.035087383,1716273.4437509982,1817109.4401144523
2019-04-11,2021089.484331732,1716881.3158935034,1984908.358890331,1715668.3662859409,1810610.168683483
2019-04-12,2026414.9534250547,1731877.9254725897,1992560.9878652454,1757765.724880637,1811125.0931639213
2019-04-15,2039365.4675165464,1729364.5110324346,1990112.4771459461,1755187.7497345759,1815572.5793623466
2019-04-16,2027528.391829138,1729915.9187606298,1986573.5636289478,1751906.2135917307,1816448.0892691154
2019-04-17,2009488.0492273618,1723115.3681968176,1981097.167041576,1731225.5912997958,1793982.0575384635
2019-04-18,2029135.047434454,1732882.95111117,2001273.8736989857,1725242.5880445354,1815908.5558142203
2019-04-22,2033613.1450830747,1727272.1580947363,2003946.5611379505,1715449.4007433364,1813656.2079252738
2019-04-23,2050561.807341223,1736818.5666221105,2015432.4443891407,1729252.2528964963,1830379.515748455
2019-04-24,2052363.0690141965,1733343.0363734686,2008996.0790555836,1732070.0356961142,1828394.0888876456
2019-04-25,2070461.8577448179,1726699.218492838,2017723.253886974,1749688.199237374,1834501.02935548
2019-04-26,2088191.8548876096,1736892.0570548498,2034717.7798383594,1750349.5548270536,1848040.182393505
2019-04-29,2083630.5686365415,1735591.5595363104,2037521.8267629505,1745537.8407009703,1847690.204015209
2019-04-30,2071201.6787668515,1734731.1199153387,2031237.85877589,1742198.2896982275,1846410.3149237174
2019-05-01,2062446.1737123777,1718595.4632094824,2014016.0312116505,1732281.551405625,1840011.7513899344
2019-05-02,2056559.1685587217,1716165.282781931,2011201.3289602161,1727583.6092237975,1834420.9603018302
2019-05-03,2064017.055060034,1727505.0281566107,2027595.9040220142,1735438.2023891378,1841985.4270834464
2019-05-06,2078014.6409441282,1724684.8801578009,2031646.9790799976,1728975.8228360526,1847083.9998983878
2019-05-07,2035550.894220953,1693383.4138987982,1993205.4865072132,1693128.8795076986,1809103.0744223136
2019-05-08,2042477.424742346,1693546.921398493,1992772.0867841602,1693812.1745020528,1815491.459409191
2019-05-09,2026536.1598421384,1688268.5546840155,1983325.9454648853,1683527.8918177267,1806316.0931372184
2019-05-10,2039546.5844332029,1696287.0774711096,1997554.7132642628,1685016.7633659902,1814750.7155699271
2019-05-13,1989433.4082399656,1656527.4791911566,1945791.4694669605,1640802.2252132955,1767158.9964460868
2019-05-14,2001336.6729837705,1666826.58225474,1959277.2955510975,1654998.3562701344,1780741.7202276725
2019-05-15,2009249.9914461423,1674425.5729354345,1963827.9277341724,1668011.5842384803,1791511.2940268058
2019-05-16,2034797.8662020017,1688626.5861266577,1986485.8279493214,1689041.6640924688,1812126.0295156974
2019-05-17,2042052.375811224,1684927.0258372747,1983295.3034017445,1688122.32154802,1815337.4550604362
2019-05-20,2048852.6650224973,1680549.4125674688,1988815.1040647388,1679578.5160876566,1816874.2258696097
2019-05-21,2070898.6694093992,1694827.7008594,2009101.0876539112,1692784.2653809325,1834924.4159979362
2019-05-22,2060750.0806032468,1687720.6403640234,1997966.0690610767,1692029.7462362277,1825834.5933966178
2019-05-23,2040668.0211702634,1674831.3480323278,1974345.7420957447,1687544.8740044313,1804120.541566326
2019-05-24,2053358.550055151,1680435.8069442236,1985497.167922771,1692805.4218286388,1813470.8340734977
2019-05-28,2035173.5556742002,1662932.1316874945,1967889.3986852528,1680112.067010241,1797886.9887632865
2019-05-29,2014855.1210962583,1650409.946285578,1955627.5358693958,1664235.783468554,1778834.1188940543
2019-05-30,2023221.4563738157,1654931.5107577764,1961970.5822065235,1667160.598450051,1784020.3185934562
2019-05-31,1995693.0862642576,1632281.7459109747,1931392.478408611,1644715.8237842184,1760303.2369207877
2019-06-03,1972499.298079138,1638120.8832190954,1918203.3619993092,1660085.5687297445,1753706.752591564
2019-06-04,2011454.5551897336,1668501.0430034124,1954798.7208707691,1684844.3681110006,1786915.9670538444
2019-06-05,2033915.4993463804,1679931.9260848486,1976403.1384694935,1696771.993332253,1800674.7611135978
2019-06-06,2043845.6720758725,1689447.559534403,1986607.1130407215,1704606.9899524313,1810120.1377691764
2019-06-07,2072551.652739172,1705186.1348441564,2008330.2278135181,1719008.1629957242,1833607.4769033927
2019-06-10,2073726.7357622434,1708541.5891555273,2004541.3945691944,1718162.7016050841,1838897.537999584
2019-06-11,2059239.9476724912,1707481.4547065222,1999319.524715221,1709896.207907273,1832606.2972769279
2019-06-12,2054716.0661569883,1704516.9676955664,1993887.920291698,1714349.436314076,1830599.0583700675
2019-06-13,2062539.95625556,1714816.8562606298,1996083.2693136097,1730576.152391709,1833352.5023092765
2019-06-14,2061742.5909296323,1716082.4064277136,1997306.6001165272,1728177.6292656676,1831223.6854910392
2019-06-17,2073051.0582109739,1720686.0018027746,2001626.3019178272,1739971.5872208793,1840627.585820629
2019-06-18,2106318.144724493,1748527.499742838,2033595.769725597,1770381.9147564399,1874954.9920362968
2019-06-19,2116413.319685583,1751495.84964213,2041665.1548002125,1773601.2961002814,1877618.3462271232
2019-06-20,2130364.6386705684,1765721.7346251928,2054191.7455366016,1786742.815234803,1893435.115685894
2019-06-21,2134067.5568643855,1765058.5834334814,2055739.9467580677,1786439.1069828498,1892830.0215124625
2019-06-24,2128046.921007757,1762254.6903785192,2051307.9737661243,1785986.9941013076,1894133.305528118
2019-06-25,2110781.380877142,1751894.3497870886,2034323.369045055,1779962.1105182082,1880478.9532904166
2019-06-26,2108494.882124548,1751798.9937423193,2033964.180801189,1777094.5717242323,1877508.8757566947
2019-06-27,2097003.7858606626,1749878.7204307043,2034149.5280263782,1763466.570658219,1866435.721543743
2019-06-28,2092799.3595911313,1755049.5139640295,2043046.8463094593,1764338.531431687,1864281.9583448905
2019-07-01,2084510.9206301023,1760425.056043955,2041507.967117107,1768506.8249001624,1862190.3289312858
2019-07-02,2088380.698797827,1762526.5016234838,2046615.7279050709,1774495.3659005286,1863792.910191967
2019-07-03,2100576.5014826106,1775040.7952559912,2057501.8033788563,1787081.590028504,1876371.8559851188
2019-07-05,2103631.505697851,1771809.0998633825,2059004.228622234,1778971.2135150724,1875841.146027996
2019-07-08,2094142.9947534848,1763148.5155051672,2049113.4940755726,1757714.5545691496,1866766.4310736198
2019-07-09,2096841.1585146238,1760695.7500022375,2051806.153999126,1760569.102348107,1866199.2882322806
2019-07-10,2106834.8095461177,1762991.096266123,2055977.7289350391,1767288.011100758,1870846.9319815177
2019-07-11,2154626.051680212,1780865.7444556677,2095480.2830274464,1756504.0120950781,1900261.0683111686
2019-07-12,2173567.762240057,1799910.0354903662,2119959.85373286,1756531.2676262977,1916513.1831717032
2019-07-15,2171199.9538790034,1799302.1855033361,2116656.9107358814,1760648.6051163145,1911472.0914854545
2019-07-16,2162109.360849981,1801175.9178679907,2113760.270267284,1760989.5230723387,1906662.8644270438
2019-07-17,2174413.9654070185,1794942.2254928076,2112038.8878629566,1762578.2184916502,1905633.2528547782
2019-07-18,2152828.684794073,1795115.1578544104,2104529.2474553944,1760931.7613154417,1908586.9219946403
2019-07-19,2158229.577421789,1794864.2041762793,2105419.9019391895,1765858.1551638609,1917620.1308645743
2019-07-22,2152677.3076425837,1791422.6552108251,2103639.086673534,1756446.936543965,1912060.5127768058
2019-07-23,2154941.2831598567,1802940.7738402807,2113613.9335439564,1758612.488231976,1914274.910279705
2019-07-24,2132861.506502752,1789917.3341163122,2098282.6406133533,1748135.704138146,1896068.6076521415
2019-07-25,2105805.1758142756,1779682.5375159704,2079595.4741552235,1734118.4082687765,1874603.5554594535
2019-07-26,2114918.44031394,1783710.929052683,2087842.8086164356,1737258.9786547476,1880213.502213909
2019-07-29,2111962.1209360408,1786285.2417243444,2081684.4696309925,1742363.1111551367,1877916.9408659476
2019-07-30,2119556.9696146296,1790366.437799784,2083660.958736217,1745799.1149739157,1882283.6181196708
2019-07-31,2080448.938917761,1774020.5015853369,2052442.1973264576,1748770.5954315534,1854525.8177694816
2019-08-01,2067693.6210924436,1753739.931345316,2025826.0134656788,1736389.3422577253,1844199.2222418326
2019-08-02,2072090.091513281,1752326.5285399877,2022988.7854535938,1745793.773600804,1842836.5400709647
2019-08-05,2019805.9886499692,1703811.4471915686,1969040.3828237415,1703211.4322388044,1788626.9497847098
2019-08-06,2041778.038363104,1725115.4850181066,1991166.1731374622,1725086.3617660871,1805629.8802847404
2019-08-07,2030109.4555612851,1719379.4983886206,1987761.0468404652,1706188.3960983625,1799283.1379065055
2019-08-08,2059932.972902899,1743728.3805678808,2014338.9397771717,1730693.447212914,1830394.0981382865
2019-08-09,2062644.9431597043,1747773.2641547644,2015569.9287946583,1756020.1745213743,1824635.1805624503
2019-08-12,2028657.7208277036,1729385.0031531774,1980406.7142217518,1759524.1917835851,1798055.1523756522
2019-08-13,2056773.4890619565,1750740.2354148352,2010512.4244649769,1772872.8314131324,1822677.7568182487
2019-08-14,1996857.117144232,1700323.3677772009,1953226.1005132557,1720687.0533743787,1768177.225537731
2019-08-15,2017515.7155596067,1709685.0903037512,1969869.545280254,1736787.4530761763,1783474.305226757
2019-08-16,2035865.721678381,1730349.4704955542,1990167.9933164478,1761576.6661117598,1801141.1774725455
2019-08-19,2042487.0297113706,1744034.7480643713,1999190.772723949,1776240.045745774,1812193.9424910087
2019-08-20,2020944.2005144407,1732943.6873038732,1980760.9149854542,1761168.1660717474,1792141.7138494987
2019-08-21,2042395.0166994382,1749635.401823374,1998731.0633848072,1779419.3642256018,1810459.5547155875
2019-08-22,2046148.2613169004,1755294.1663039648,2001709.4466359974,1794958.5591170623,1816716.1168913383
2019-08-23,2020100.9856897641,1718488.119905802,1969927.9822271229,1762282.7069169355,1782738.5377592582
2019-08-26,2037382.9050623227,1737132.8028853857,1988355.5893361927,1793562.5987996107,1795074.8606123466
2019-08-27,2011744.746756201,1727978.236399027,1967060.6092450977,1792307.2981153303,1783062.4385771293
2019-08-28,2034562.253119116,1749513.2210525,1988204.5074994923,1808171.817930928,1802260.0592855948
2019-08-29,2058111.9645143796,1771588.0317862951,2019334.9111020924,1816733.966581658,1824219.5276350516
2019-08-30,2067963.2562891294,1776279.154821726,2027971.4281194569,1821237.5146476142,1833336.4658674735
2019-09-03,2034585.478724127,1753192.4103721105,1996033.1247060657,1801201.433166699,1809121.0792212028
2019-09-04,2037122.1126505185,1766460.8879569494,2006634.6991765858,1813519.6135251012,1821396.0170988578
2019-09-05,2061865.7668367673,1790410.9268668615,2036893.4292600513,1827290.7175698362,1848834.9406370658
2019-09-06,2064467.064043646,1795425.2258742773,2039150.4362752796,1835141.28100063,1853502.6112951774
2019-09-09,2055106.748129492,1793812.917459818,2038409.7084424854,1808788.498921437,1845557.5915121573
2019-09-10,2067563.4884477903,1796150.0323699438,2046522.9155729176,1801021.97884121,1864150.966515972
2019-09-11,2098152.324740057,1811706.8062385046,2073610.7964742542,1821300.7889265066,1885388.868066265
2019-09-12,2082387.5328470517,1808450.293001505,2065472.8035314442,1814853.2281965262,1869515.363580181
2019-09-13,2098933.8119417476,1814081.7850707495,2075204.6211851002,1820985.9289772306,1878080.586362316
2019-09-16,2090987.6863542844,1802032.8506682836,2064717.569762981,1807443.9997932706,1872207.0647062797
2019-09-17,2097703.2220331477,1808122.4726928198,2068701.2757146717,1822792.579993466,1877388.901986553
2019-09-18,2096125.0863062192,1810524.6171859228,2069169.7780721546,1824443.4947162215,1879642.7334799308
2019-09-19,2094599.4157854368,1804747.0784400427,2067507.1349637867,1817683.7500984084,1879485.1802839774
2019-09-20,2083238.119841223,1796081.6067794287,2058085.186408794,1814568.3222822691,1871999.6529135245
2019-09-23,2072619.5418955137,1796380.5631850683,2051665.7403676868,1812910.6132404904,1863204.7222837943
2019-09-24,2066618.0686861326,1787983.0728705847,2037362.5503614307,1811763.6042897613,1859679.304471447
2019-09-25,2072254.9218469907,1797226.883753153,2045313.0848882557,1818894.0059411817,1867126.2281279105
2019-09-26,2052187.9630838681,1792039.899427744,2032497.3686330677,1815205.7867085768,1855963.8503584403
2019-09-27,2038458.5653520871,1788232.5784896337,2024664.366210735,1803550.794070256,1848145.538693859
2019-09-30,2040784.4163538266,1792773.7944701635,2024881.6080587269,1804887.8000130316,1854192.3302206534
2019-10-01,2028592.5528894712,1767861.3007033789,1998823.0409276844,1790811.559495362,1836186.0364470023
2019-10-02,2002178.8501230527,1735656.6919654333,1963342.5485418201,1762289.1528046653,1810250.090886547
2019-10-03,2010919.7645708371,1745292.4542830908,1975148.7453458668,1775835.9354750868,1818224.2661032218
2019-10-04,2040948.2791162778,1767534.2680228674,2003170.786357677,1804636.5677648855,1843828.166024639
2019-10-07,2043155.845835333,1764670.1988204443,2004126.9586904407,1806833.5512204557,1840280.1688208121
2019-10-08,2023721.762594824,1745599.7685035192,1980343.849853313,1788240.8936870084,1816265.9522871512
2019-10-09,2034945.791777258,1757132.4623778784,1994133.2802808643,1795588.435746655,1825838.5692228812
2019-10-10,2034758.072512274,1765815.8530639135,2001668.415164745,1797162.8719567151,1828774.7377638358
2019-10-11,2047533.8916994382,1783643.8008864843,2021072.6676557423,1814106.3673545194,1845762.9962095756
2019-10-14,2039402.8941675473,1782693.324770304,2016549.6345250965,1814738.1691182256,1838966.9899572867
2019-10-15,2089422.4054590513,1797898.2285178625,2056550.6795614124,1821841.518230107,1868621.171594097
2019-10-16,2086273.8892885495,1796616.7191909277,2048932.3971097828,1821650.2234390113,1867162.9554342765
2019-10-17,2096740.684004431,1800263.8306220495,2060420.674552715,1817775.8345445676,1863639.7728361625
2019-10-18,2042566.2715174009,1783462.3999503576,2032089.4757345081,1780910.8684000059,1818737.2858137626
2019-10-21,2022028.328886633,1782237.2352355444,2030982.504051006,1766236.26684895,1804842.1171392936
2019-10-22,2039899.685099249,1788276.6513465368,2030685.3942144276,1768054.1816095395,1813397.3827147025
2019-10-23,2040169.1533380796,1788820.194502207,2036720.2301748157,1771547.8456758542,1820593.5605330009
2019-10-24,2041545.0576654722,1782958.205072733,2039976.861636913,1770846.1937097593,1824662.254495098
2019-10-25,2046665.0827127744,1787679.3663924658,2052749.2098882557,1772114.480647473,1825275.2034773368
2019-10-28,2059511.4507013608,1795622.819803568,2065922.6669729115,1776969.621913342,1835027.3259634513
2019-10-29,2079099.8825479795,1803293.8966163122,2081154.6061818958,1796507.6583322568,1845689.479821636
2019-10-30,2091406.7868486692,1810370.7167991125,2090976.2296750904,1805546.0090948492,1855775.3877234
2019-10-31,2072210.9939371396,1798579.5237639868,2071034.7381170155,1804750.1674848944,1839513.3993010062
2019-11-01,2088922.3524805356,1818438.0384353125,2094840.1134145618,1823329.1466185004,1857084.8119787711
2019-11-04,2093549.1321321775,1823252.5977385961,2099661.9918210865,1820658.606011048,1872752.0344824332
2019-11-05,2098536.48542655,1825948.8512328588,2104282.7302396656,1825195.4766279608,1880276.3315443534
2019-11-06,2096222.034117346,1826676.6382239782,2104989.6723020435,1826784.595387116,1877751.4890532035
2019-11-07,2126484.8416391658,1840957.4348853552,2128549.690830028,1841788.1491781622,1896775.160756542
2019-11-08,2126928.3977648066,1841654.0754226171,2126632.9814908863,1853692.690052243,1894108.3642973441
2019-11-11,2142044.579565649,1842836.8613418066,2133863.756278789,1867046.283878537,1906083.5208448905
2019-11-12,2140610.5367380427,1844472.7209304296,2133124.8328588367,1868738.749363156,1904035.46799226
2019-11-13,2145030.5162111567,1851948.287344309,2127078.508941448,1890631.1305251813,1901318.5167479056
2019-11-14,2157870.2070680903,1854740.524832102,2134179.5265882374,1891649.7159793058,1907556.895913555
2019-11-15,2200360.917868261,1872048.3619903051,2165532.3549497486,1899436.1822497526,1941038.2007612723
2019-11-18,2207151.443377142,1872576.2146933996,2164839.908824718,1902760.767500607,1939981.1476225394
2019-11-19,2211788.5226656245,1864687.0593894445,2168599.304099834,1911815.5227000394,1942233.9779905814
2019-11-20,2218048.3523279475,1859200.1052230322,2166505.118739879,1915833.3149134794,1942074.8059477347
2019-11-21,2210745.8615022944,1854874.0893500769,2160555.8235776783,1916995.0455844083,1936588.3481802482
2019-11-22,2222467.149725561,1865224.4931014501,2169297.60443095,1932691.0724246183,1946465.5584883231
2019-11-25,2246199.3835779475,1879095.8955825293,2186305.367206371,1948353.836931912,1962556.4086470145
2019-11-26,2246919.886721258,1884344.7126029455,2190465.519977367,1958561.7095038267,1964522.0286573905
2019-11-27,2237964.10015357,1884978.7753013098,2188359.4402807117,1953052.5465720831,1958425.9242872733
2019-11-29,2233477.392595892,1879099.9694617712,2183687.8424260975,1950126.7216007772,1954148.4303679008
2019-12-02,2204972.35412467,1859217.4419005834,2156012.4298017384,1929816.4290342757,1925462.4446959037
2019-12-03,2187915.493551855,1839936.890230509,2135190.2349012257,1917609.7868872115,1911112.0044874686
2019-12-04,2188071.6543833064,1849934.0837806189,2138371.927615917,1921443.3251676986,1913391.2015928763
2019-12-05,2191841.41391242,1850584.621027323,2146513.1987111927,1915879.5297659307,1915604.7182707328
2019-12-06,2209634.0555292415,1872720.682619425,2169306.1559331776,1931367.7570098005,1934139.6864180106
2019-12-09,2197186.817343359,1864391.4408324682,2157328.7998884083,1921722.139109223,1926300.5633482474
2019-12-10,2195367.707815771,1863301.0799048864,2156300.0959394337,1920991.9693912854,1923519.8278364677
2019-12-11,2203653.6145540522,1865277.6705459082,2161375.762717998,1927570.0692763145,1930594.8728727836
2019-12-12,2212328.1503969477,1876952.0724662268,2180534.067481792,1931810.590539887,1938211.5267653007
2019-12-13,2215749.4982477473,1876992.695661875,2182829.676379955,1927697.8973875814,1935012.8370222587
2019-12-16,2211489.2971521663,1882110.6618064367,2183409.713046825,1931522.1904255187,1927920.0498671073
2019-12-17,2208884.686533575,1884256.5932486975,2184561.1524541737,1930443.3627781759,1927586.1975874442
2019-12-18,2217010.365740423,1883572.76817927,2186861.9955251575,1927913.3845752608,1931161.0787367362
2019-12-19,2232883.466185217,1891709.7638419592,2197063.3155515552,1934717.204123795,1944742.0100416678
2019-12-20,2225604.4424463557,1893990.7220290625,2195996.2296865345,1940823.5833141257,1939368.2465300101
2019-12-23,2242131.3351808833,1900739.6077407324,2205895.2636945606,1946340.587500077,1955860.5296186942
2019-12-24,2233973.4587694453,1897304.03040156,2201104.4084775806,1939842.4101486898,1947657.6927961844
2019-12-26,2235889.207754736,1899721.9591468298,2207487.3256299854,1937404.0182580801,1949039.6916212577
2019-12-27,2237911.8539797114,1901256.4029334509,2209578.6880414844,1938460.9446863867,1950158.955880596
2019-12-30,2217341.9643465327,1887283.5065253698,2193618.5902326466,1923639.646998696,1934941.0340132255
2019-12-31,2219725.2394853877,1891964.7030051672,2196162.613891399,1927931.833042092,1939343.5193724174
2020-01-02,2243197.902208929,1912355.299127909,2224984.46664027,1947582.5719702689,1961472.1576857108
2020-01-03,2225911.171930914,1898296.5612929785,2206324.1079595448,1933017.3856349417,1946784.3843397636
2020-01-06,2234954.9185968684,1903531.4398292028,2219294.5898397327,1936689.36275998,1948172.8509459037
2020-01-07,2236757.090300207,1898185.7091926062,2217658.7597043873,1926320.892324452,1948994.7425398368
2020-01-08,2250476.1739794062,1907432.0331176245,2235444.945693767,1919376.7747294356,1956839.4011625785
2020-01-09,2261595.6601816462,1922574.8915732824,2251113.7290075184,1929684.3070743529,1969233.8078779716
2020-01-10,2252566.714369421,1914289.3742125952,2242782.0369413258,1918702.2892132727,1960091.3075117606
2020-01-13,2235830.2993036555,1913952.3431266272,2241354.137477672,1916826.725276238,1954821.343079998
2020-01-14,2247190.2995287227,1919117.2070296728,2247743.977615154,1929913.78998544,1959304.3876280326
2020-01-15,2268160.9574571894,1927075.155325266,2260965.5600278736,1932704.4770817305,1974123.5818724174
2020-01-16,2289601.4832636165,1943210.0928939306,2283982.9453237415,1938017.121086247,1992640.9767698783
2020-01-17,2276779.4789911555,1941789.3553222143,2280625.1448934437,1931291.4600380294,1987014.9401716727
2020-01-21,2268333.8098779963,1925040.6144278967,2269859.3185079456,1908237.6628414122,1975292.7331938285
2020-01-22,2265851.48378623,1923259.2964156591,2264263.5470350147,1905557.370525208,1977311.944779827
2020-01-23,2274993.1283594416,1924781.588869425,2271542.0865896107,1901580.2207576453,1979857.2530760306
2020-01-24,2269343.866434698,1906989.2989181005,2257861.290454662,1880689.57549923,1966513.2696699637
2020-01-27,2218666.2908998774,1875754.7117103064,2212169.307731426,1853332.1393010907,1929631.13488908
2020-01-28,2233814.072203283,1885900.5674460852,2232096.4756315113,1869044.6441332824,1941674.4717421073
2020-01-29,2233042.300131445,1884888.4184516394,2230864.8955152393,1874281.0701595275,1944619.7843412894
2020-01-30,2240077.9195429133,1890597.6393645727,2246096.706996715,1876084.8076505477,1950038.3907255668
2020-01-31,2194462.8076463984,1853601.3430999243,2190988.386611736,1840862.1519447828,1919577.4512342948
2020-02-03,2207082.169306402,1860156.2133620703,2195270.604404247,1852461.5447679716,1925147.4001631278
2020-02-04,2241027.9253984736,1886528.2975562536,2226414.151366985,1879855.3022083403,1955556.88955064
2020-02-05,2301388.3066393184,1924268.643595072,2271655.6997983814,1911216.3476124692,2014705.476067974
2020-02-06,2314036.072329168,1928964.3528922522,2275661.842006481,1926822.6888778617,2025817.797425701
2020-02-07,2289621.147291784,1908997.9046805822,2253602.6184690357,1908945.2108894049,2006208.1030058402
2020-02-10,2306099.4787241267,1919717.0979217016,2269440.1193426014,1919905.6780860678,2022273.4059233207
2020-02-11,2312604.595404272,1924921.217890116,2277386.133109844,1917124.4730460783,2027497.7179350394
2020-02-12,2355299.6968942927,1944131.279695841,2312897.500964916,1912185.7884418876,2060262.4855207938
2020-02-13,2346499.291018133,1938732.7650359594,2308250.1310232044,1899674.6184346816,2050458.4171614188
2020-02-14,2336162.139307623,1935228.9210189306,2302809.6571843983,1896011.4877855307,2039539.9002317924
2020-02-18,2340755.106657629,1925552.513643595,2298116.830550945,1885016.9910320784,2038604.499970867
